x_chest;y_chest;z_chest;x_ankle;y_ankle;z_ankle;position
5;-43;-256;-248;16;-16;3
7;-43;-256;-248;16;-16;3
6;-43;-256;-247;16;-16;3
7;-43;-256;-247;16;-16;3
7;-45;-256;-248;16;-16;3
7;-43;-256;-248;16;-15;3
7;-47;-255;-248;16;-15;3
6;-41;-257;-247;16;-16;3
7;-36;-257;-248;16;-16;3
7;-35;-257;-248;16;-16;3
7;-34;-257;-247;16;-16;3
8;-38;-256;-247;16;-16;3
8;-39;-255;-248;16;-15;3
8;-18;-257;-247;16;-16;3
8;-17;-258;-247;16;-16;3
8;-16;-258;-248;17;-16;3
8;-16;-258;-247;16;-16;3
8;-16;-258;-248;16;-16;3
8;-16;-258;-248;16;-16;3
8;-20;-257;-248;16;-16;3
7;-18;-257;-248;16;-15;3
8;-15;-258;-247;16;-16;3
9;-21;-257;-248;16;-16;3
8;-18;-258;-248;16;-16;3
7;-37;-257;-248;16;-16;4
3;-30;-257;-249;10;-19;4
5;-34;-260;-232;-8;-71;4
-117;-199;22;-207;-20;126;4
-179;-142;69;-92;4;238;4
-130;-207;-36;-226;-38;-97;4
-56;-224;-46;-225;-38;-92;4
94;-186;83;3;-68;-248;4
91;-28;244;243;25;60;4
-9;-65;251;238;6;72;4
-4;22;258;249;0;33;4
15;-85;234;246;-10;28;4
39;-59;252;248;-4;16;4
26;-27;252;246;0;27;4
10;22;258;247;-13;27;4
13;74;248;247;-4;22;4
45;-28;255;247;-8;18;4
27;43;257;247;-11;18;4
23;41;256;247;-11;18;4
9;-47;256;247;-14;20;4
-6;-21;261;247;-13;20;4
-6;-20;262;247;-13;19;4
-6;-17;261;247;-12;18;4
-2;-15;261;247;-15;19;4
-1;-13;262;247;-15;19;4
-1;-12;262;247;-15;19;4
-2;-12;262;247;-15;19;4
-1;-13;262;247;-15;19;4
-1;-12;262;247;-15;19;4
-1;-13;262;247;-15;20;4
-2;-13;262;247;-15;19;4
-2;-11;262;247;-15;19;4
-6;-6;261;247;-14;18;4
-3;-8;262;247;-15;18;4
-4;-10;262;247;-14;18;4
-3;-10;262;247;-13;18;4
-5;-10;262;247;-14;18;4
-3;-10;262;247;-13;18;4
-4;-9;262;247;-14;18;4
-4;-9;262;247;-14;18;4
-4;-10;262;247;-14;18;4
-4;-10;262;247;-14;18;4
-3;-10;262;247;-14;18;4
-4;-10;262;247;-14;18;4
-4;-10;262;247;-14;18;4
-4;-9;262;247;-13;18;4
-4;-9;262;247;-14;18;4
-3;-10;262;247;-15;18;4
-4;-10;260;247;-14;18;4
-5;-10;262;247;-14;18;4
-4;-10;262;247;-13;18;4
-4;-10;262;247;-13;17;4
-3;-10;262;247;-14;18;4
-3;-11;262;247;-15;18;4
-4;-10;261;247;-14;18;4
-4;-13;262;247;-15;18;4
-2;-10;262;247;-14;18;4
-3;-11;261;247;-13;18;4
0;9;262;247;-13;18;4
0;24;259;247;-15;17;5
0;15;260;247;-15;18;5
0;14;259;246;-14;18;5
49;-26;241;248;1;24;5
17;-63;253;234;16;-37;5
23;16;262;248;10;29;5
-6;73;245;248;-3;16;5
-7;33;248;243;8;-2;5
-42;27;257;246;0;11;5
0;34;258;247;-5;23;5
11;41;258;245;0;31;5
13;26;258;247;-1;36;5
12;20;259;245;-6;47;5
13;24;259;245;-6;48;5
14;22;259;245;-4;48;5
11;19;259;245;-5;48;5
12;18;260;245;-6;49;5
6;31;258;244;-6;50;5
11;14;259;245;-7;50;5
14;9;260;245;-7;48;5
-7;-13;263;245;-7;48;5
-8;-9;262;245;-8;49;5
-9;-9;262;245;-7;49;5
-8;-10;262;245;-7;48;5
-9;-9;262;245;-8;48;5
-8;-10;262;245;-7;48;5
-10;-6;262;245;-8;49;5
-9;-8;262;245;-7;48;5
-11;-5;261;245;-9;49;5
-10;-6;262;245;-8;48;5
-12;0;261;245;-8;49;5
-12;-2;261;245;-8;50;5
-10;-4;262;245;-9;48;5
-10;-3;262;245;-9;49;5
-10;-6;262;244;-9;55;5
-13;-5;262;245;-9;49;5
-15;-6;262;245;-8;48;5
-14;0;261;245;-10;46;5
-15;0;261;245;-10;46;5
-15;0;261;245;-10;46;5
-15;3;260;245;-10;48;5
-14;2;261;245;-11;45;5
-14;1;261;245;-11;45;5
-14;0;261;246;-10;43;5
-13;3;260;245;-11;45;5
-14;2;261;245;-11;44;5
-14;1;261;246;-11;44;5
-14;0;260;245;-10;45;5
-14;0;261;246;-10;44;5
-14;-1;261;245;-10;44;5
-13;-1;261;245;-10;44;5
-13;0;261;245;-10;45;5
-14;-1;261;245;-10;43;5
-14;0;261;245;-10;44;5
-14;-1;260;245;-9;44;5
-14;0;261;246;-10;44;5
-14;0;261;246;-10;44;5
-14;0;261;245;-9;45;5
-13;0;261;246;-10;44;5
-13;-1;261;246;-9;43;6
-4;19;269;247;-6;41;6
116;-80;216;241;8;-58;6
41;-101;235;224;2;-102;6
87;-99;232;218;55;50;6
1;-74;250;216;70;105;6
-22;4;257;235;41;52;6
-19;-6;257;234;18;90;6
-27;-62;250;237;8;82;6
10;-123;228;235;17;83;6
27;-63;244;226;43;99;6
-6;-92;245;233;28;88;6
25;-154;206;236;10;83;6
14;-51;257;236;6;83;6
15;-28;260;236;6;83;6
16;-30;260;236;6;83;6
15;-33;259;236;5;82;6
24;-91;244;237;2;81;6
7;-46;259;238;5;76;6
5;-36;259;237;6;80;6
2;-40;258;237;5;80;6
2;-39;258;237;6;79;6
2;-35;259;237;5;79;6
1;-31;260;237;5;80;6
0;-33;259;237;5;78;6
1;-31;259;238;6;78;6
0;-34;259;237;5;79;6
0;-35;259;237;6;78;6
1;-31;260;238;5;78;6
1;-32;260;238;6;77;6
1;-31;260;238;6;77;6
1;-30;261;238;6;78;6
1;-32;260;237;6;77;6
2;-30;260;237;6;80;6
2;-31;260;237;7;79;6
2;-29;260;237;6;80;6
2;-30;260;237;7;80;6
4;-29;260;237;6;79;6
3;-29;260;237;6;80;6
3;-30;260;237;7;79;6
3;-28;260;237;6;81;6
4;-30;260;237;8;80;6
3;-28;261;237;6;81;6
3;-29;261;237;7;80;6
4;-28;261;237;7;80;6
4;-29;261;237;7;80;6
4;-29;260;237;7;80;6
4;-28;260;237;7;80;6
4;-29;260;237;7;80;6
4;-28;261;237;6;81;6
5;-29;260;237;7;80;6
4;-27;261;237;6;81;6
4;-27;261;237;7;80;6
4;-28;261;237;7;80;6
4;-27;261;237;6;81;6
4;-28;261;237;7;80;6
5;-27;261;237;7;81;6
4;-27;261;237;6;81;6
5;-29;260;237;7;80;6
-241;-40;-51;98;38;244;7
-242;-41;-49;98;39;243;7
-242;-40;-50;99;39;243;7
-242;-41;-49;97;38;244;7
-242;-40;-50;97;38;244;7
-242;-42;-47;98;38;244;7
-242;-43;-47;99;38;244;7
-242;-42;-47;99;39;243;7
-242;-42;-47;99;39;243;7
-242;-41;-46;99;38;244;7
-242;-41;-46;100;38;243;7
-242;-41;-46;99;38;243;7
-242;-41;-47;100;39;243;7
-242;-41;-47;99;38;243;7
-242;-41;-47;100;38;243;7
-242;-41;-46;99;38;243;7
-242;-41;-47;100;38;243;7
-243;-41;-45;100;38;243;7
-242;-42;-46;100;39;243;7
-242;-42;-45;100;38;242;7
-242;-42;-46;100;38;242;7
-242;-42;-44;101;38;243;7
-242;-42;-46;101;39;242;7
-242;-42;-44;102;38;243;7
-242;-42;-44;102;38;242;7
-242;-42;-45;102;38;242;7
-242;-43;-43;102;38;242;7
-243;-42;-45;102;38;242;7
-243;-43;-42;102;38;242;7
-242;-42;-44;102;39;242;7
-242;-43;-41;102;38;242;7
-242;-42;-44;102;38;242;7
-243;-42;-42;102;38;242;7
-242;-42;-43;102;38;242;7
-243;-42;-41;103;38;242;7
-242;-43;-42;104;38;240;7
-243;-42;-42;103;38;241;7
-243;-43;-42;103;38;241;7
-242;-43;-42;104;38;240;7
-243;-43;-41;105;38;240;7
-242;-42;-42;106;38;239;7
-242;-43;-40;106;38;239;7
-242;-42;-42;106;38;239;7
-243;-43;-40;106;38;240;7
-242;-43;-43;106;38;239;7
-243;-43;-40;106;38;239;7
-242;-43;-40;106;38;239;8
-243;-43;-41;107;38;239;8
-239;-56;-44;42;75;247;8
-239;-59;-45;-1;59;256;8
-239;-47;-54;2;42;264;8
-240;-48;-51;-14;40;263;8
-240;-45;-53;1;36;264;8
-240;-45;-53;0;36;264;8
-240;-44;-56;0;37;264;8
-240;-45;-53;0;37;264;8
-240;-44;-55;0;37;264;8
-240;-44;-52;-1;36;264;8
-240;-44;-55;-1;37;264;8
-240;-45;-52;-1;37;263;8
-240;-44;-54;0;37;264;8
-240;-45;-51;0;37;264;8
-240;-44;-54;0;37;264;8
-241;-45;-51;0;37;263;8
-240;-44;-54;0;37;264;8
-241;-44;-51;0;37;264;8
-240;-44;-54;0;37;264;8
-240;-44;-52;0;37;264;8
-240;-45;-53;-1;37;264;8
-240;-44;-52;0;37;264;8
-240;-45;-51;0;37;264;8
-240;-44;-52;0;37;264;8
-240;-46;-50;0;37;264;8
-240;-44;-53;0;37;263;8
-240;-45;-50;0;37;264;8
-240;-44;-53;0;37;264;8
-241;-45;-49;0;37;263;8
-240;-45;-52;0;37;264;8
-241;-46;-49;0;37;264;8
-240;-45;-52;0;37;264;8
-241;-46;-49;0;37;263;8
-240;-45;-52;-1;38;264;8
-241;-46;-49;0;37;264;8
-240;-45;-52;0;38;264;8
-241;-45;-51;0;37;263;8
-240;-46;-51;0;37;264;8
-241;-45;-51;0;37;264;8
-241;-46;-50;-1;38;263;8
-241;-45;-51;0;38;264;8
-241;-46;-49;0;38;264;8
-240;-45;-51;-1;38;264;8
-241;-46;-50;0;38;264;8
-240;-45;-52;0;38;264;8
-241;-46;-49;0;38;264;8
-241;-45;-51;0;38;264;8
-241;-43;-48;0;37;263;8
-241;-46;-49;0;37;264;8
-241;-46;-48;0;38;264;8
-241;-46;-49;0;38;263;8
-241;-46;-48;0;38;263;8
-241;-46;-48;0;37;264;8
-241;-46;-49;0;37;264;8
-241;-46;-49;0;37;264;8
-241;-46;-49;0;37;263;8
-241;-47;-48;-1;38;264;8
-241;-47;-47;0;38;263;9
-238;-55;-57;-15;31;267;9
-236;-81;-21;-41;46;260;9
-239;-69;-26;3;32;264;9
-237;-65;-46;9;34;263;9
-238;-65;-38;9;33;263;9
-238;-65;-39;9;33;263;9
-239;-65;-34;8;34;263;9
-238;-64;-39;8;33;264;9
-239;-64;-35;8;33;264;9
-239;-64;-38;8;33;263;9
-238;-64;-36;8;33;263;9
-238;-64;-42;8;34;263;9
-237;-62;-53;8;33;264;9
-237;-62;-49;9;34;264;9
-238;-62;-47;9;34;263;9
-238;-62;-47;8;33;263;9
-238;-62;-44;8;33;263;9
-238;-62;-44;8;34;264;9
-239;-62;-43;8;34;263;9
-239;-62;-39;9;34;263;9
-239;-62;-41;8;34;264;9
-239;-62;-39;9;34;263;9
-238;-62;-43;9;34;263;9
-239;-62;-39;9;34;264;9
-239;-62;-42;8;34;263;9
-239;-62;-38;8;34;264;9
-238;-62;-47;8;34;263;9
-239;-62;-38;9;34;263;9
-237;-62;-46;9;34;263;9
-239;-62;-38;8;34;263;9
-238;-62;-44;8;34;263;9
-239;-62;-38;8;34;264;9
-238;-62;-46;8;34;263;9
-236;-61;-56;9;34;263;9
-238;-61;-46;8;34;263;9
-239;-61;-42;9;34;264;9
-238;-62;-45;9;34;263;9
-239;-61;-42;9;34;264;9
-238;-62;-45;9;34;264;9
-239;-61;-42;9;34;263;9
-238;-62;-46;8;34;263;9
-238;-62;-42;9;34;263;9
-237;-62;-50;9;34;263;9
-238;-62;-44;10;34;263;9
-238;-62;-46;9;34;263;9
-238;-62;-44;9;34;263;9
-239;-62;-42;9;34;263;9
-238;-62;-45;9;34;263;9
-238;-62;-44;9;34;263;9
-236;-62;-57;9;34;263;9
-239;-61;-43;9;34;263;9
-236;-62;-55;9;34;263;9
-239;-61;-40;9;34;263;9
-236;-62;-53;9;34;263;9
-239;-61;-41;9;34;263;9
-237;-62;-52;9;35;263;9
-239;-61;-40;9;34;264;9
-236;-62;-54;9;34;263;9
-237;-62;-53;9;35;263;10
-239;-61;-40;9;34;264;10
-234;-48;-73;3;34;264;10
-134;-178;-92;-198;-78;155;10
116;-155;-156;-101;-62;-220;10
259;7;20;39;-50;-240;10
250;-6;-9;16;-17;-248;10
251;-47;-31;9;-24;-251;10
253;-45;-33;73;-22;-239;10
249;-70;-7;-15;-22;-251;10
248;-72;1;-13;-22;-252;10
248;-74;1;-11;-23;-252;10
248;-73;7;-15;-23;-251;10
248;-74;3;-16;-23;-252;10
247;-74;5;-16;-23;-252;10
248;-75;2;-16;-22;-251;10
248;-74;5;-17;-23;-251;10
248;-74;3;-17;-22;-251;10
248;-74;3;-17;-23;-251;10
247;-75;5;-17;-23;-251;10
248;-74;3;-16;-22;-251;10
248;-74;5;-17;-23;-251;10
248;-75;0;-16;-22;-251;10
247;-74;2;-17;-23;-251;10
248;-75;1;-16;-23;-251;10
247;-74;4;-16;-23;-251;10
248;-75;2;-16;-23;-251;10
248;-74;3;-16;-22;-251;10
247;-75;3;-16;-22;-251;10
248;-74;2;-16;-23;-251;10
248;-75;3;-16;-22;-251;10
248;-74;2;-15;-23;-251;10
247;-75;3;-16;-22;-251;10
248;-74;2;-15;-23;-251;10
248;-74;3;-15;-23;-252;10
248;-74;1;-15;-22;-251;10
249;-69;0;-13;-23;-251;10
249;-70;-1;-13;-23;-252;10
249;-71;-11;-15;-23;-251;10
249;-70;-11;-16;-23;-251;10
252;-61;-18;-14;-23;-251;10
251;-61;-23;-19;-23;-251;10
250;-62;-24;-19;-22;-251;10
250;-62;-28;-11;-23;-251;10
249;-66;-24;-21;-22;-251;10
249;-68;-21;-18;-23;-251;10
248;-73;-12;-19;-23;-251;10
248;-73;-13;-18;-22;-251;10
246;-76;-14;-19;-22;-251;10
247;-76;-13;-18;-22;-251;10
247;-76;-11;-19;-23;-251;10
247;-76;-13;-19;-22;-251;10
247;-76;-11;-18;-22;-251;10
247;-76;-12;-18;-22;-251;10
247;-76;-11;-18;-23;-251;10
247;-75;-12;-18;-22;-251;10
247;-76;-11;-18;-23;-251;10
247;-76;-10;-18;-22;-251;10
247;-76;-12;-18;-22;-251;10
247;-77;-12;-18;-22;-251;11
247;-76;-11;-18;-22;-251;11
247;-77;-12;-18;-22;-251;11
246;-78;-5;-21;-31;-249;11
244;-86;-1;-12;-34;-250;11
244;-85;2;-11;-28;-251;11
244;-86;0;-12;-28;-251;11
244;-87;-3;-11;-27;-251;11
243;-88;0;-11;-28;-251;11
244;-87;-3;-7;-28;-252;11
243;-88;-6;-2;-29;-252;11
243;-87;-3;-8;-28;-251;11
244;-86;-2;-9;-28;-251;11
243;-88;-5;-10;-28;-251;11
243;-89;-5;-10;-28;-251;11
243;-89;-5;-10;-29;-252;11
244;-87;-5;-10;-28;-251;11
243;-86;-7;-10;-29;-251;11
243;-87;-7;-10;-28;-251;11
243;-88;-6;-10;-29;-251;11
243;-88;-6;-10;-28;-251;11
243;-88;-6;-10;-28;-251;11
243;-88;-6;-10;-28;-251;11
243;-88;-6;-10;-28;-251;11
243;-88;-9;-11;-29;-251;11
243;-89;-7;-11;-29;-251;11
243;-89;-8;-11;-29;-251;11
242;-89;-7;-12;-29;-251;11
243;-89;-8;-11;-29;-251;11
243;-89;-7;-11;-29;-251;11
243;-89;-8;-11;-29;-251;11
243;-89;-7;-11;-29;-251;11
243;-90;-8;-11;-29;-251;11
243;-89;-7;-11;-29;-251;11
242;-90;-8;-11;-29;-251;11
243;-89;-7;-11;-29;-251;11
243;-90;-7;-11;-29;-251;11
242;-89;-7;-11;-29;-251;11
242;-89;-7;-11;-29;-251;11
243;-90;-8;-11;-29;-251;11
242;-89;-7;-11;-29;-251;11
242;-90;-8;-11;-29;-251;11
242;-89;-6;-11;-29;-251;11
242;-90;-7;-11;-29;-251;11
242;-89;-6;-11;-29;-251;11
242;-90;-8;-12;-29;-251;11
243;-89;-6;-11;-29;-251;11
242;-90;-7;-11;-29;-251;11
243;-89;-7;-12;-29;-251;11
242;-89;-7;-11;-29;-251;11
243;-89;-7;-11;-29;-251;11
243;-90;-7;-11;-29;-251;11
242;-90;-8;-11;-29;-251;11
243;-90;-7;-11;-29;-251;11
242;-90;-7;-11;-29;-251;11
242;-90;-7;-11;-29;-251;11
242;-90;-8;-11;-29;-251;11
242;-89;-7;-11;-28;-251;11
242;-90;-7;-12;-29;-251;11
242;-90;-8;-12;-29;-251;12
246;-84;-8;-5;-38;-252;12
247;-78;-24;13;-39;-252;12
245;-81;-12;-1;-33;-251;12
247;-76;-19;1;-53;-248;12
246;-82;-11;7;-39;-251;12
250;-67;-6;14;-38;-251;12
250;-66;-5;12;-36;-251;12
251;-66;-9;11;-35;-251;12
251;-64;-7;11;-35;-251;12
250;-65;-11;11;-35;-251;12
251;-64;-8;12;-35;-251;12
250;-65;-13;12;-34;-251;12
251;-64;-10;12;-35;-251;12
250;-64;-13;13;-34;-251;12
250;-64;-10;12;-34;-251;12
250;-65;-13;13;-34;-251;12
251;-64;-10;12;-34;-251;12
251;-64;-13;12;-34;-251;12
251;-64;-10;13;-35;-251;12
251;-65;-12;12;-35;-251;12
250;-64;-10;13;-35;-251;12
251;-64;-13;13;-34;-251;12
251;-64;-10;12;-34;-251;12
251;-64;-12;15;-33;-251;12
250;-64;-10;14;-34;-251;12
250;-65;-13;14;-34;-251;12
251;-64;-11;14;-34;-251;12
250;-65;-14;13;-34;-251;12
250;-64;-11;13;-34;-251;12
250;-65;-14;13;-34;-251;12
251;-64;-11;13;-34;-251;12
251;-65;-14;13;-33;-251;12
251;-64;-11;14;-34;-251;12
250;-65;-13;13;-33;-251;12
251;-64;-11;13;-34;-251;12
250;-65;-14;13;-34;-251;12
251;-64;-11;14;-34;-251;12
251;-65;-11;14;-33;-251;12
251;-64;-14;14;-33;-251;12
250;-63;-22;14;-33;-251;12
251;-63;-18;14;-33;-251;12
250;-64;-20;14;-33;-251;12
250;-63;-18;14;-33;-251;12
250;-64;-20;14;-33;-251;12
251;-63;-17;14;-33;-251;12
251;-64;-20;13;-33;-251;12
250;-63;-17;14;-33;-251;12
250;-64;-19;14;-33;-251;12
251;-63;-17;13;-33;-251;12
250;-64;-19;13;-33;-251;12
251;-63;-18;14;-33;-251;12
250;-64;-19;14;-33;-251;12
251;-64;-17;13;-33;-251;12
250;-64;-18;14;-33;-251;12
250;-64;-18;14;-33;-251;12
251;-64;-18;14;-33;-251;12
251;-63;-18;14;-33;-251;12
251;-64;-18;14;-33;-251;12
