x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
1,91,-238,-241,38,62,2
1,91,-239,-241,38,62,2
2,91,-238,-241,38,63,2
2,92,-238,-241,38,63,2
2,92,-238,-241,38,64,2
2,93,-237,-239,38,70,2
2,93,-238,-239,38,70,2
2,92,-238,-239,38,70,2
3,92,-238,-239,38,70,2
2,92,-238,-239,39,71,2
3,91,-238,-239,38,71,2
2,92,-237,-239,39,71,2
3,93,-237,-239,38,72,2
3,91,-238,-239,38,72,2
3,93,-237,-239,38,72,2
3,92,-237,-238,38,71,2
4,93,-237,-238,38,72,2
2,93,-237,-239,38,72,2
2,93,-237,-238,38,71,2
3,94,-237,-238,38,72,2
2,94,-237,-238,38,72,2
2,96,-235,-239,38,71,2
2,96,-236,-239,38,71,2
2,96,-236,-239,38,71,2
2,96,-236,-239,38,71,2
2,96,-236,-239,38,71,2
3,95,-236,-244,37,43,2
2,95,-236,-231,38,98,2
1,95,-236,-231,38,99,2
1,93,-237,-231,38,99,2
2,95,-236,-230,38,100,2
2,93,-237,-230,37,100,2
2,95,-236,-230,38,100,2
1,92,-238,-230,38,100,2
2,96,-236,-230,38,101,2
2,95,-237,-230,38,101,2
2,95,-236,-229,38,101,2
2,92,-238,-229,38,101,2
3,95,-236,-229,38,101,2
2,93,-237,-229,38,101,2
3,96,-236,-229,38,103,2
3,95,-236,-229,37,103,3
3,95,-237,-228,38,104,3
-9,79,-246,-231,37,107,3
-29,92,-242,-251,3,31,3
13,94,-240,-217,-63,-60,3
-5,62,-249,-242,23,-38,3
-5,58,-249,-242,20,-41,3
-10,71,-246,-249,28,13,3
-20,7,-256,-220,26,-50,3
0,97,-237,-242,38,54,3
-3,87,-240,-228,37,105,3
-1,87,-240,-226,38,109,3
-3,87,-240,-226,38,111,3
-3,87,-241,-226,38,111,3
-4,88,-240,-226,38,111,3
-6,85,-241,-225,38,111,3
-8,86,-240,-225,38,112,3
-5,86,-240,-225,38,113,3
-5,87,-240,-225,38,113,3
-5,86,-240,-225,38,113,3
-5,86,-240,-224,38,114,3
-6,85,-241,-224,38,115,3
-5,86,-241,-224,38,115,3
-5,86,-241,-224,38,115,3
-5,85,-241,-223,38,115,3
-6,86,-241,-224,38,115,3
-5,86,-241,-223,38,115,3
-6,84,-241,-224,38,116,3
-6,86,-241,-219,38,123,3
-6,85,-241,-216,37,130,3
-6,86,-241,-217,37,128,3
-6,85,-241,-217,37,128,3
-7,85,-241,-217,36,129,3
-7,86,-241,-217,37,129,3
-7,84,-241,-217,37,129,3
-7,85,-241,-217,37,129,3
-8,85,-241,-217,37,129,3
-7,85,-241,-217,36,129,3
-7,85,-241,-217,37,129,3
-8,84,-241,-217,37,129,3
-7,86,-240,-217,37,129,3
-7,85,-241,-217,37,129,3
-6,86,-241,-217,36,129,3
-5,86,-240,-217,37,129,3
-4,88,-240,-217,37,129,3
-6,86,-240,-217,37,129,3
-6,86,-240,-216,37,129,3
-6,85,-241,-216,36,129,3
-6,85,-241,-216,37,130,3
-6,85,-241,-216,36,130,3
-7,86,-241,-216,37,130,3
-6,85,-241,-216,37,130,3
-6,86,-241,-216,36,130,3
-6,83,-241,-216,36,130,3
-6,85,-241,-216,37,130,3
-6,86,-240,-216,36,130,3
-7,86,-240,-216,36,130,3
-7,87,-240,-216,37,130,3
-8,86,-241,-216,37,130,3
-8,86,-240,-216,36,130,4
-7,96,-234,-215,36,132,4
3,41,-258,-240,32,39,4
10,-55,-253,-248,16,-17,4
32,-98,-237,-228,-8,-67,4
35,-187,-151,-91,-117,-173,4
75,-242,10,-10,-107,-225,4
31,-196,152,217,-47,-101,4
-2,-195,165,242,16,-29,4
-22,-177,186,250,8,-40,4
-9,-191,168,238,14,-35,4
0,-204,152,247,-18,-13,4
0,-204,152,245,-17,-28,4
0,-205,151,245,-17,-27,4
0,-206,149,245,-17,-27,4
0,-206,149,245,-17,-27,4
0,-207,147,245,-18,-26,4
0,-205,151,245,-17,-27,4
0,-206,149,246,-17,-26,4
0,-204,153,246,-17,-27,4
0,-207,149,246,-17,-27,4
0,-206,149,245,-17,-27,4
0,-206,150,246,-17,-27,4
0,-206,149,245,-17,-27,4
1,-204,152,245,-17,-26,4
0,-207,148,246,-17,-26,4
1,-205,150,245,-17,-26,4
1,-207,149,245,-17,-26,4
1,-206,148,245,-17,-26,4
1,-205,151,246,-17,-26,4
1,-207,148,245,-17,-26,4
0,-206,149,245,-17,-26,4
1,-207,148,246,-17,-26,4
0,-207,147,246,-17,-26,4
1,-205,150,245,-17,-26,4
1,-208,147,245,-17,-26,4
1,-206,150,245,-17,-26,4
1,-207,147,245,-17,-26,4
1,-206,149,245,-17,-26,4
1,-206,149,245,-17,-25,4
1,-206,149,246,-17,-25,4
1,-207,147,245,-17,-26,4
0,-207,148,245,-17,-26,4
1,-207,149,245,-17,-26,4
0,-208,146,245,-17,-26,4
1,-205,150,246,-17,-26,4
1,-207,147,245,-17,-26,4
1,-207,148,245,-17,-26,4
1,-207,148,246,-17,-26,4
1,-206,149,245,-17,-26,4
1,-207,146,245,-17,-26,4
1,-206,150,245,-17,-26,4
1,-208,147,246,-17,-26,4
1,-206,150,245,-17,-26,4
1,-207,147,245,-17,-26,4
1,-206,150,245,-17,-26,4
1,-208,147,245,-17,-26,4
1,-206,150,245,-17,-26,4
1,-208,147,246,-17,-26,4
1,-208,147,246,-17,-26,5
0,-209,149,247,-17,-21,5
-53,-199,148,236,-12,-38,5
-12,-207,153,229,-11,-78,5
62,-191,156,223,-10,-81,5
87,-209,123,235,-13,-72,5
41,-204,154,220,-31,-87,5
22,-183,181,242,-11,-51,5
-22,-163,204,235,-16,-73,5
-12,-182,182,229,-16,-88,5
0,-173,189,203,-26,-137,5
0,-180,183,204,-27,-136,5
2,-180,183,203,-27,-136,5
2,-181,182,203,-27,-136,5
3,-180,184,203,-27,-137,5
3,-181,182,203,-27,-137,5
3,-180,183,203,-26,-137,5
3,-180,183,203,-27,-137,5
3,-181,182,203,-27,-137,5
3,-179,184,203,-27,-137,5
3,-181,182,203,-27,-137,5
3,-181,182,203,-27,-137,5
4,-180,183,203,-27,-137,5
3,-182,182,203,-27,-138,5
4,-180,183,203,-27,-137,5
3,-178,185,202,-26,-138,5
3,-180,183,203,-27,-138,5
3,-180,183,202,-27,-138,5
3,-181,182,203,-27,-138,5
3,-181,182,203,-27,-138,5
4,-179,183,202,-27,-138,5
4,-180,183,202,-27,-138,5
3,-180,183,203,-27,-138,5
4,-180,183,203,-27,-138,5
4,-179,183,202,-27,-139,5
3,-180,183,202,-27,-138,5
4,-180,183,202,-27,-138,5
4,-181,182,202,-27,-138,5
4,-180,183,202,-27,-138,5
4,-181,182,202,-27,-138,5
4,-180,183,202,-27,-138,5
4,-181,182,202,-27,-138,5
4,-181,182,202,-27,-138,5
4,-180,182,202,-27,-139,5
4,-181,182,202,-27,-139,5
4,-181,182,202,-26,-138,5
4,-180,183,202,-27,-139,5
4,-181,182,202,-27,-139,5
5,-180,182,202,-27,-139,5
5,-182,182,202,-27,-138,5
5,-180,183,202,-27,-139,5
4,-181,183,202,-27,-139,5
5,-181,182,202,-27,-139,5
4,-180,183,202,-27,-139,5
4,-181,182,202,-27,-138,5
4,-181,182,202,-27,-139,5
4,-181,182,202,-27,-139,5
4,-181,183,202,-27,-139,5
5,-181,182,202,-27,-139,5
6,-183,180,202,-27,-138,6
6,-183,180,202,-27,-140,6
-22,-200,145,236,-14,-66,6
-2,-220,143,220,6,-60,6
43,-188,170,187,-31,-65,6
-29,-193,155,235,10,95,6
-10,-205,163,240,-11,-41,6
15,-165,197,245,-14,-30,6
5,-185,178,235,-15,-74,6
5,-187,176,228,-18,-90,6
9,-184,179,229,-18,-88,6
9,-187,176,228,-20,-92,6
11,-186,178,228,-20,-92,6
9,-187,176,228,-19,-91,6
9,-187,176,228,-20,-92,6
10,-187,177,227,-20,-93,6
10,-188,176,228,-20,-92,6
11,-185,177,227,-20,-93,6
10,-187,176,228,-20,-92,6
11,-186,177,228,-20,-92,6
11,-186,176,228,-19,-92,6
11,-186,177,227,-19,-93,6
11,-187,175,227,-19,-92,6
11,-188,174,228,-20,-92,6
11,-185,177,228,-19,-92,6
11,-188,174,228,-19,-92,6
12,-186,176,228,-20,-92,6
11,-188,175,228,-20,-92,6
12,-187,176,228,-20,-92,6
12,-187,175,228,-20,-92,6
12,-187,175,228,-20,-92,6
12,-186,176,227,-19,-93,6
12,-188,174,228,-19,-92,6
12,-187,175,227,-19,-92,6
11,-188,174,228,-19,-92,6
11,-188,174,228,-19,-92,6
12,-188,175,227,-20,-93,6
12,-188,174,228,-19,-92,6
12,-188,174,228,-19,-93,6
12,-188,174,228,-19,-92,6
12,-187,175,227,-19,-93,6
12,-189,173,228,-19,-92,6
12,-189,173,228,-19,-92,6
12,-189,173,227,-19,-92,6
12,-188,174,227,-20,-92,6
12,-189,173,227,-19,-93,6
12,-189,173,228,-19,-92,6
12,-189,173,227,-19,-92,6
12,-189,173,228,-20,-92,6
12,-188,174,227,-19,-93,6
12,-190,172,228,-19,-92,6
12,-189,173,227,-20,-92,6
12,-190,172,227,-19,-92,6
12,-189,173,227,-19,-93,6
12,-189,172,228,-19,-92,6
12,-189,173,227,-19,-93,6
13,-190,172,227,-19,-92,6
13,-189,173,227,-19,-93,6
13,-190,172,227,-20,-92,6
13,-190,172,227,-19,-92,7
13,-189,173,227,-19,-93,7
-56,-186,155,235,-30,-78,7
-66,-216,119,238,-19,-59,7
-81,-229,70,241,-16,-44,7
-130,-177,114,132,-13,146,7
-177,-169,54,52,6,263,7
-187,-164,12,-19,28,267,7
-60,-69,32,-19,28,267,7
-172,-151,21,11,18,273,7
-235,-29,-72,52,17,261,7
-243,-31,-59,37,30,262,7
-245,-52,-16,84,11,244,7
-245,-51,-23,60,14,257,7
-243,-47,-37,27,43,261,7
-244,-33,-52,38,34,262,7
-232,-10,-93,50,20,262,7
-241,-32,-65,61,28,258,7
-238,-24,-72,58,30,258,7
-238,-21,-75,57,32,259,7
-237,-16,-76,56,32,259,7
-236,-19,-78,55,33,259,7
-237,-17,-79,55,33,259,7
-236,-16,-81,54,33,259,7
-236,-16,-81,54,34,259,7
-236,-17,-81,54,34,259,7
-236,-15,-80,54,34,259,7
-235,-16,-83,54,34,259,7
-238,-13,-75,54,34,259,7
-236,-15,-82,53,34,259,7
-237,-12,-76,53,34,260,7
-236,-14,-82,53,35,259,7
-237,-13,-79,53,34,259,7
-236,-14,-81,53,35,259,7
-236,-14,-80,52,34,259,7
-235,-14,-83,52,35,259,7
-236,-13,-80,52,35,259,7
-235,-14,-83,52,35,260,7
-235,-13,-82,52,35,259,7
-235,-13,-83,51,35,259,7
-235,-13,-82,52,35,260,7
-236,-12,-81,52,36,260,7
-235,-12,-82,52,35,259,7
-235,-12,-84,52,36,259,7
-234,-12,-86,51,36,259,7
-235,-11,-83,51,36,260,7
-234,-13,-86,51,36,259,7
-235,-11,-82,51,35,259,7
-234,-12,-86,51,36,260,7
-235,-11,-83,51,36,259,7
-234,-12,-87,51,36,260,7
-235,-11,-83,51,36,260,7
-234,-11,-86,50,36,260,7
-235,-11,-86,51,36,260,7
-235,-10,-83,51,36,260,7
-234,-12,-86,51,37,260,7
-235,-9,-83,51,36,260,7
-234,-11,-88,50,36,260,7
-235,-9,-84,51,36,259,7
-235,-10,-83,50,36,260,8
-234,-11,-88,50,36,259,8
-235,-9,-84,50,37,260,8
-236,-11,-81,51,37,260,8
-236,-7,-83,33,40,262,8
-232,-8,-88,-1,18,265,8
-238,-8,-75,8,34,267,8
-234,-14,-83,25,23,268,8
-235,-14,-82,10,28,266,8
-238,-14,-76,7,51,262,8
-249,-23,-19,10,35,264,8
-244,-18,-57,5,48,263,8
-243,-19,-57,5,48,264,8
-244,-42,-36,9,57,260,8
-243,-39,-46,13,50,262,8
-244,-35,-44,12,50,262,8
-244,-36,-48,12,50,262,8
-245,-34,-38,12,50,262,8
-244,-35,-45,12,50,262,8
-244,-27,-46,12,51,262,8
-243,-31,-52,12,51,262,8
-243,-30,-51,12,51,262,8
-243,-31,-54,12,51,261,8
-244,-29,-49,11,51,262,8
-243,-31,-54,12,51,262,8
-244,-29,-50,11,51,262,8
-242,-30,-55,12,51,262,8
-243,-30,-53,12,51,262,8
-243,-30,-52,11,51,262,8
-242,-31,-54,11,51,262,8
-243,-30,-51,11,51,262,8
-243,-30,-52,11,51,262,8
-243,-30,-52,11,51,262,8
-243,-30,-52,11,51,262,8
-243,-30,-51,11,51,262,8
-243,-30,-51,11,51,262,8
-243,-30,-54,11,51,262,8
-244,-30,-49,11,52,262,8
-242,-30,-55,11,51,262,8
-244,-29,-48,11,52,262,8
-243,-30,-53,11,51,262,8
-243,-30,-50,12,51,262,8
-242,-30,-53,11,51,262,8
-243,-29,-52,11,51,262,8
-242,-30,-55,11,51,262,8
-243,-29,-51,11,51,262,8
-243,-30,-52,11,51,262,8
-242,-30,-54,11,51,261,8
-243,-30,-50,12,51,261,8
-243,-30,-54,11,51,261,8
-243,-29,-52,11,51,262,8
-242,-30,-55,11,51,261,8
-243,-29,-50,11,51,262,8
-242,-30,-55,11,52,262,8
-244,-29,-51,11,51,262,8
-243,-30,-55,11,51,262,8
-243,-29,-52,11,52,262,8
-243,-30,-53,11,52,262,8
-242,-29,-54,11,52,262,8
-242,-29,-55,11,52,262,9
-243,-30,-55,11,52,262,9
-243,-18,-60,11,52,262,9
-230,-7,-94,-9,10,275,9
-241,-1,-70,3,17,267,9
-235,-7,-75,2,29,266,9
-247,-24,33,15,38,261,9
-248,-19,-22,-5,65,257,9
-247,-16,-33,-6,61,259,9
-245,-20,-30,-20,66,257,9
-248,-36,15,10,33,265,9
-243,-57,28,26,41,264,9
-242,-61,21,35,32,262,9
-239,-70,23,36,32,262,9
-239,-72,24,36,33,263,9
-239,-72,23,35,33,262,9
-240,-66,30,35,33,263,9
-240,-70,22,36,33,262,9
-240,-64,32,35,33,262,9
-240,-69,24,36,33,263,9
-241,-69,21,36,33,262,9
-242,-62,30,35,33,262,9
-242,-65,23,35,33,263,9
-242,-63,26,35,33,262,9
-240,-68,20,35,33,262,9
-241,-64,26,35,33,263,9
-241,-67,19,36,33,262,9
-242,-63,27,35,33,263,9
-241,-66,20,36,33,262,9
-242,-62,21,35,33,262,9
-242,-63,20,35,33,263,9
-242,-62,20,35,32,262,9
-242,-64,15,35,33,263,9
-243,-61,20,35,32,262,9
-242,-64,15,35,33,262,9
-242,-61,20,35,32,263,9
-242,-65,15,35,33,262,9
-242,-61,22,35,32,262,9
-241,-65,18,35,33,263,9
-242,-62,24,35,33,262,9
-242,-65,18,35,33,262,9
-242,-64,16,35,33,263,9
-242,-62,21,35,33,262,9
-242,-64,16,35,32,263,9
-241,-65,16,35,33,263,9
-242,-62,22,35,32,263,9
-241,-65,17,35,33,262,9
-242,-62,22,35,32,262,9
-242,-64,15,35,33,263,9
-242,-62,21,35,32,263,9
-242,-65,14,36,33,262,9
-242,-63,20,35,32,262,9
-242,-65,17,35,32,262,9
-242,-63,19,35,32,263,9
-242,-64,17,35,32,262,9
-242,-64,17,35,32,262,9
-242,-63,20,35,32,263,9
-242,-65,14,35,32,262,9
-242,-65,15,35,32,262,9
-242,-64,15,35,32,263,10
-242,-63,20,35,32,263,10
-245,-36,-20,35,33,262,10
-199,-51,-153,-36,-41,261,10
-121,-117,-163,-202,-76,103,10
-55,-149,-204,-205,45,-91,10
71,-199,-153,-21,-84,-245,10
99,-188,-141,-125,-103,-197,10
33,-184,-171,-204,-90,-65,10
44,-209,-133,-185,-103,-138,10
63,-228,-81,-189,-84,-134,10
138,-210,-47,-15,-109,-231,10
224,-138,-61,-25,-103,-235,10
206,-135,-76,-34,-47,-236,10
211,-140,-34,-55,-78,-231,10
187,-174,37,-64,-77,-231,10
248,-84,-41,-25,-23,-232,10
253,-62,4,3,-54,-229,10
250,-9,-51,-38,-72,-238,10
251,-49,-37,-28,-70,-243,10
247,-54,-47,-46,-67,-239,10
249,-51,-47,-20,-70,-242,10
249,-49,-48,-16,-69,-242,10
251,-48,-42,-18,-70,-242,10
250,-46,-46,-18,-70,-242,10
251,-47,-43,-18,-70,-242,10
250,-48,-46,-19,-70,-242,10
250,-48,-42,-18,-70,-242,10
250,-47,-47,-19,-70,-242,10
251,-47,-44,-20,-70,-242,10
251,-45,-43,-20,-70,-242,10
250,-48,-46,-19,-70,-242,10
250,-49,-46,-19,-70,-242,10
251,-48,-40,-18,-70,-242,10
250,-48,-45,-19,-70,-242,10
251,-48,-41,-19,-70,-242,10
249,-49,-46,-19,-70,-242,10
251,-49,-40,-19,-70,-241,10
249,-50,-46,-22,-70,-241,10
250,-48,-44,-17,-69,-242,10
251,-45,-44,-17,-70,-242,10
250,-46,-47,-18,-69,-242,10
252,-44,-37,-16,-69,-242,10
250,-46,-47,-16,-69,-242,10
251,-46,-37,-15,-70,-242,10
250,-47,-46,-15,-70,-242,10
252,-48,-36,-15,-70,-243,10
250,-48,-44,-15,-70,-242,10
251,-47,-38,-14,-70,-242,10
250,-49,-43,-15,-69,-242,10
250,-48,-45,-14,-69,-242,10
251,-49,-37,-14,-70,-242,10
250,-49,-44,-14,-69,-243,10
250,-50,-44,-14,-69,-243,10
250,-50,-42,-14,-70,-242,10
251,-49,-37,-13,-69,-242,10
250,-50,-42,-13,-69,-242,10
252,-50,-35,-12,-69,-243,10
250,-51,-43,-13,-70,-242,10
250,-50,-42,-13,-70,-243,11
251,-50,-38,-12,-69,-242,11
247,-36,-62,-68,-57,-233,11
246,-27,-68,-95,-100,-232,11
249,-27,-68,-17,-83,-246,11
249,-21,-65,-27,-75,-238,11
252,-28,-49,-48,-66,-239,11
250,-65,6,-38,-65,-241,11
248,-67,-28,-29,-65,-242,11
250,-63,-25,-33,-67,-241,11
250,-63,-22,-32,-67,-241,11
250,-62,-26,-32,-67,-242,11
250,-62,-21,-32,-67,-242,11
250,-62,-23,-31,-67,-242,11
250,-63,-22,-32,-67,-242,11
250,-62,-22,-32,-67,-241,11
249,-64,-24,-32,-67,-242,11
250,-63,-24,-32,-67,-242,11
250,-63,-21,-31,-67,-242,11
249,-63,-25,-31,-67,-241,11
250,-63,-17,-31,-67,-241,11
249,-63,-24,-31,-67,-241,11
250,-63,-21,-32,-67,-241,11
250,-63,-22,-31,-67,-241,11
250,-63,-20,-31,-67,-241,11
250,-63,-19,-31,-67,-242,11
250,-64,-22,-31,-67,-241,11
250,-63,-18,-31,-67,-241,11
249,-64,-24,-31,-67,-241,11
249,-64,-24,-31,-67,-241,11
250,-63,-16,-31,-67,-242,11
250,-64,-24,-31,-67,-242,11
251,-63,-14,-31,-67,-241,11
249,-64,-23,-31,-67,-242,11
250,-63,-13,-31,-67,-241,11
250,-64,-24,-31,-67,-241,11
250,-63,-11,-31,-67,-241,11
250,-64,-23,-31,-67,-241,11
250,-63,-15,-31,-67,-242,11
249,-64,-23,-31,-67,-241,11
250,-63,-13,-31,-67,-242,11
249,-64,-24,-31,-67,-241,11
250,-63,-14,-31,-67,-241,11
249,-64,-23,-31,-67,-241,11
250,-63,-16,-31,-67,-241,11
249,-64,-23,-31,-67,-242,11
250,-63,-16,-31,-67,-242,11
250,-64,-23,-31,-67,-242,11
250,-63,-15,-32,-67,-241,11
249,-64,-24,-31,-67,-242,11
250,-64,-16,-31,-67,-242,11
249,-64,-23,-32,-67,-242,11
250,-63,-15,-31,-67,-242,11
249,-64,-24,-31,-67,-242,11
250,-63,-14,-31,-67,-241,11
249,-64,-24,-31,-67,-242,11
250,-63,-15,-31,-67,-242,11
249,-64,-24,-31,-67,-241,11
250,-63,-15,-31,-67,-242,11
250,-63,-18,-31,-67,-242,12
252,-57,-24,-31,-67,-241,12
247,6,-72,-33,-67,-241,12
251,-9,-54,-20,-100,-237,12
249,-26,-52,-44,-89,-234,12
256,-29,-8,14,-106,-232,12
252,-58,34,24,-82,-238,12
248,-76,12,9,-79,-239,12
244,-85,8,-31,-69,-239,12
244,-86,20,-32,-70,-240,12
245,-78,20,-29,-67,-242,12
245,-82,2,-25,-70,-240,12
245,-80,8,-24,-69,-240,12
246,-78,2,-22,-70,-241,12
246,-78,8,-23,-70,-241,12
246,-76,21,-22,-70,-241,12
246,-79,8,-22,-70,-241,12
247,-74,11,-22,-70,-241,12
247,-76,7,-22,-70,-241,12
247,-77,5,-22,-69,-241,12
246,-76,11,-22,-70,-241,12
247,-76,5,-22,-69,-241,12
246,-75,15,-22,-70,-241,12
246,-77,3,-22,-70,-241,12
246,-75,20,-22,-70,-241,12
246,-77,5,-22,-69,-241,12
246,-77,0,-22,-69,-242,12
246,-74,18,-22,-70,-242,12
246,-77,-1,-22,-69,-241,12
246,-74,19,-22,-70,-241,12
247,-77,2,-22,-69,-241,12
246,-73,21,-22,-69,-241,12
247,-77,3,-22,-69,-241,12
246,-74,19,-22,-69,-241,12
246,-77,0,-22,-69,-241,12
246,-77,1,-22,-69,-242,12
246,-75,14,-22,-69,-241,12
246,-76,-1,-22,-69,-242,12
247,-76,7,-22,-69,-242,12
247,-76,8,-23,-69,-241,12
246,-77,-1,-23,-70,-241,12
247,-74,16,-22,-69,-241,12
247,-76,0,-22,-69,-241,12
247,-76,2,-22,-69,-241,12
247,-75,13,-22,-69,-242,12
247,-76,5,-22,-69,-241,12
247,-75,9,-22,-69,-241,12
247,-76,0,-23,-69,-242,12
247,-76,3,-22,-69,-242,12
247,-74,13,-22,-69,-242,12
246,-76,0,-22,-69,-241,12
247,-73,17,-22,-69,-242,12
247,-76,-1,-22,-69,-242,12
247,-73,20,-23,-69,-241,12
247,-76,0,-22,-69,-242,12
247,-73,18,-22,-69,-241,12
247,-76,1,-22,-69,-242,12
247,-75,12,-23,-69,-241,12
246,-76,4,-22,-69,-242,12
